id,result
174,0.307043269654853
175,0.601448134804892
176,0.773554242634453
177,0.694235599682982
178,0.773554242634453
179,0.694235599682982
180,0.500752203682684
181,0.39999521864643
182,0.773554242634453
183,0.773554242634453
184,0.163697993458869
185,0.39999521864643
186,0.11512168690821
187,0.227501589609027
188,0.837124160107217
189,0.39999521864643
190,0.163697993458869
191,0.601448134804892
192,0.601448134804892
193,0.601448134804892
194,0.307043269654853
195,0.227501589609027
196,0.837124160107217
197,0.500752203682684
198,0.694235599682982
199,0.163697993458869
200,0.39999521864643
201,0.11512168690821
202,0.227501589609027
203,0.227501589609027
204,0.11512168690821
205,0.307043269654853
206,0.601448134804892
207,0.11512168690821
208,0.885489903225891
209,0.500752203682684
210,0.601448134804892
211,0.307043269654853
212,0.601448134804892
213,0.885489903225891
214,0.837124160107217
215,0.601448134804892
216,0.500752203682684
217,0.601448134804892
218,0.773554242634453
219,0.307043269654853
220,0.500752203682684
221,0.885489903225891
222,0.227501589609027
223,0.227501589609027
224,0.601448134804892
225,0.773554242634453
226,0.885489903225891
227,0.885489903225891
228,0.307043269654853
229,0.601448134804892
230,0.837124160107217
231,0.773554242634453
232,0.307043269654853
233,0.837124160107217
234,0.694235599682982
235,0.39999521864643
236,0.694235599682982
237,0.163697993458869
238,0.694235599682982
239,0.307043269654853
240,0.227501589609027
241,0.885489903225891
242,0.694235599682982
243,0.837124160107217
244,0.227501589609027
245,0.11512168690821
246,0.500752203682684
247,0.885489903225891
248,0.39999521864643
249,0.11512168690821
250,0.601448134804892
251,0.694235599682982
252,0.885489903225891
253,0.500752203682684
254,0.601448134804892
255,0.163697993458869
256,0.227501589609027
257,0.307043269654853
258,0.500752203682684
259,0.163697993458869
260,0.773554242634453
261,0.601448134804892
262,0.837124160107217
263,0.163697993458869
264,0.307043269654853
265,0.11512168690821
266,0.601448134804892
267,0.11512168690821
268,0.227501589609027
269,0.500752203682684
270,0.163697993458869
271,0.39999521864643
272,0.885489903225891
273,0.163697993458869
274,0.885489903225891
275,0.500752203682684
276,0.11512168690821
277,0.500752203682684
278,0.307043269654853
279,0.307043269654853
280,0.227501589609027
281,0.11512168690821
282,0.227501589609027
283,0.694235599682982
284,0.307043269654853
285,0.601448134804892
286,0.500752203682684
287,0.11512168690821
288,0.694235599682982
289,0.307043269654853
290,0.500752203682684
291,0.307043269654853
292,0.694235599682982
293,0.885489903225891
294,0.307043269654853
295,0.11512168690821
296,0.694235599682982
297,0.307043269654853
298,0.307043269654853
299,0.885489903225891
300,0.163697993458869
301,0.837124160107217
302,0.227501589609027
303,0.163697993458869
304,0.500752203682684
305,0.885489903225891
306,0.885489903225891
307,0.307043269654853
308,0.11512168690821
309,0.307043269654853
310,0.39999521864643
311,0.39999521864643
312,0.163697993458869
313,0.837124160107217
314,0.837124160107217
315,0.500752203682684
316,0.500752203682684
317,0.773554242634453
318,0.227501589609027
319,0.11512168690821
320,0.601448134804892
321,0.601448134804892
322,0.500752203682684
323,0.307043269654853
324,0.837124160107217
325,0.885489903225891
326,0.773554242634453
327,0.694235599682982
328,0.885489903225891
329,0.694235599682982
330,0.837124160107217
331,0.837124160107217
332,0.837124160107217
333,0.885489903225891
334,0.227501589609027
335,0.837124160107217
336,0.773554242634453
337,0.163697993458869
338,0.500752203682684
339,0.227501589609027
340,0.773554242634453
341,0.11512168690821
342,0.39999521864643
343,0.885489903225891
344,0.227501589609027
345,0.307043269654853
346,0.773554242634453
347,0.11512168690821
348,0.694235599682982
349,0.11512168690821
350,0.11512168690821
351,0.837124160107217
352,0.694235599682982
353,0.163697993458869
354,0.885489903225891
355,0.601448134804892
356,0.601448134804892
357,0.694235599682982
358,0.694235599682982
359,0.773554242634453
360,0.694235599682982
361,0.39999521864643
362,0.773554242634453
363,0.39999521864643
364,0.837124160107217
365,0.837124160107217
366,0.837124160107217
367,0.773554242634453
368,0.163697993458869
369,0.885489903225891
370,0.163697993458869
371,0.307043269654853
372,0.837124160107217
373,0.500752203682684
374,0.601448134804892
375,0.885489903225891
376,0.227501589609027
377,0.39999521864643
378,0.11512168690821
379,0.307043269654853
380,0.773554242634453
381,0.163697993458869
382,0.227501589609027
383,0.163697993458869
384,0.163697993458869
385,0.227501589609027
386,0.601448134804892
387,0.11512168690821
388,0.11512168690821
389,0.694235599682982
390,0.694235599682982
391,0.500752203682684
392,0.601448134804892
393,0.885489903225891
394,0.227501589609027
395,0.39999521864643
396,0.307043269654853
397,0.885489903225891
398,0.163697993458869
399,0.307043269654853
400,0.885489903225891
401,0.227501589609027
402,0.837124160107217
403,0.307043269654853
404,0.11512168690821
405,0.773554242634453
406,0.694235599682982
407,0.307043269654853
408,0.837124160107217
409,0.885489903225891
410,0.39999521864643
411,0.837124160107217
412,0.694235599682982
413,0.163697993458869
414,0.500752203682684
415,0.837124160107217
416,0.11512168690821
417,0.694235599682982
418,0.837124160107217
419,0.500752203682684
420,0.601448134804892
421,0.837124160107217
422,0.773554242634453
423,0.885489903225891
424,0.500752203682684
425,0.500752203682684
426,0.837124160107217
427,0.773554242634453
428,0.694235599682982
429,0.500752203682684
430,0.601448134804892
431,0.307043269654853
432,0.773554242634453
433,0.601448134804892
434,0.227501589609027
435,0.601448134804892
436,0.163697993458869
437,0.227501589609027
438,0.885489903225891
439,0.601448134804892
440,0.227501589609027
441,0.163697993458869
442,0.601448134804892
443,0.307043269654853
444,0.500752203682684
445,0.837124160107217
446,0.227501589609027
447,0.601448134804892
448,0.227501589609027
449,0.39999521864643
450,0.227501589609027
451,0.837124160107217
452,0.837124160107217
453,0.773554242634453
454,0.601448134804892
455,0.837124160107217
456,0.885489903225891
457,0.601448134804892
458,0.885489903225891
459,0.500752203682684
460,0.694235599682982
461,0.885489903225891
462,0.694235599682982
463,0.885489903225891
464,0.163697993458869
465,0.307043269654853
466,0.885489903225891
467,0.885489903225891
468,0.885489903225891
469,0.163697993458869
470,0.773554242634453
471,0.163697993458869
472,0.307043269654853
473,0.885489903225891
474,0.885489903225891
475,0.837124160107217
476,0.837124160107217
477,0.227501589609027
478,0.307043269654853
479,0.694235599682982
480,0.885489903225891
481,0.773554242634453
482,0.11512168690821
483,0.837124160107217
484,0.11512168690821
485,0.39999521864643
486,0.163697993458869
487,0.694235599682982
488,0.39999521864643
489,0.773554242634453
490,0.601448134804892
491,0.837124160107217
492,0.307043269654853
493,0.39999521864643
494,0.307043269654853
495,0.307043269654853
496,0.601448134804892
497,0.601448134804892
498,0.885489903225891
499,0.163697993458869
500,0.837124160107217
501,0.307043269654853
502,0.601448134804892
503,0.773554242634453
504,0.601448134804892
505,0.837124160107217
506,0.11512168690821
507,0.307043269654853
508,0.773554242634453
509,0.694235599682982
510,0.39999521864643
511,0.694235599682982
512,0.885489903225891
513,0.500752203682684
514,0.694235599682982
515,0.885489903225891
516,0.227501589609027
517,0.601448134804892
518,0.694235599682982
519,0.885489903225891
520,0.837124160107217
521,0.500752203682684
522,0.39999521864643
523,0.500752203682684
524,0.694235599682982
525,0.885489903225891
526,0.11512168690821
527,0.11512168690821
528,0.500752203682684
529,0.885489903225891
530,0.773554242634453
531,0.39999521864643
532,0.307043269654853
533,0.227501589609027
534,0.163697993458869
535,0.11512168690821
536,0.601448134804892
537,0.163697993458869
538,0.307043269654853
539,0.500752203682684
540,0.227501589609027
541,0.885489903225891
542,0.601448134804892
543,0.163697993458869
544,0.885489903225891
545,0.11512168690821
546,0.885489903225891
547,0.601448134804892
548,0.11512168690821
549,0.773554242634453
550,0.601448134804892
551,0.39999521864643
552,0.601448134804892
553,0.500752203682684
554,0.307043269654853
555,0.885489903225891
556,0.39999521864643
557,0.837124160107217
558,0.227501589609027
559,0.307043269654853
560,0.163697993458869
561,0.694235599682982
562,0.163697993458869
563,0.601448134804892
564,0.773554242634453
565,0.11512168690821
566,0.773554242634453
567,0.694235599682982
568,0.773554242634453
569,0.773554242634453
570,0.227501589609027
571,0.163697993458869
572,0.837124160107217
573,0.500752203682684
574,0.163697993458869
575,0.601448134804892
576,0.227501589609027
577,0.885489903225891
578,0.11512168690821
579,0.837124160107217
580,0.601448134804892
581,0.500752203682684
582,0.773554242634453
583,0.601448134804892
584,0.39999521864643
585,0.694235599682982
586,0.885489903225891
587,0.773554242634453
588,0.500752203682684
589,0.11512168690821
590,0.500752203682684
591,0.601448134804892
592,0.227501589609027
593,0.601448134804892
594,0.39999521864643
595,0.227501589609027
596,0.39999521864643
597,0.500752203682684
598,0.500752203682684
599,0.694235599682982
600,0.694235599682982
601,0.694235599682982
602,0.11512168690821
603,0.773554242634453
604,0.694235599682982
605,0.307043269654853
606,0.601448134804892
607,0.694235599682982
608,0.601448134804892
609,0.227501589609027
610,0.307043269654853
611,0.227501589609027
612,0.837124160107217
613,0.601448134804892
614,0.39999521864643
615,0.500752203682684
616,0.11512168690821
617,0.307043269654853
618,0.39999521864643
619,0.39999521864643
620,0.227501589609027
621,0.773554242634453
622,0.11512168690821
623,0.307043269654853
624,0.500752203682684
625,0.885489903225891
626,0.227501589609027
627,0.694235599682982
628,0.601448134804892
629,0.39999521864643
630,0.601448134804892
631,0.694235599682982
632,0.500752203682684
633,0.39999521864643
634,0.885489903225891
635,0.39999521864643
636,0.11512168690821
637,0.307043269654853
638,0.773554242634453
639,0.39999521864643
640,0.601448134804892
641,0.694235599682982
642,0.500752203682684
643,0.601448134804892
644,0.773554242634453
645,0.11512168690821
646,0.11512168690821
647,0.601448134804892
648,0.163697993458869
649,0.163697993458869
650,0.885489903225891
651,0.500752203682684
652,0.837124160107217
653,0.163697993458869
654,0.227501589609027
655,0.837124160107217
656,0.227501589609027
657,0.11512168690821
658,0.694235599682982
659,0.307043269654853
660,0.694235599682982
661,0.601448134804892
662,0.601448134804892
663,0.601448134804892
664,0.773554242634453
665,0.227501589609027
666,0.885489903225891
667,0.307043269654853
668,0.500752203682684
669,0.773554242634453
670,0.500752203682684
671,0.837124160107217
672,0.500752203682684
673,0.500752203682684
674,0.601448134804892
675,0.227501589609027
676,0.11512168690821
677,0.601448134804892
678,0.163697993458869
679,0.39999521864643
680,0.227501589609027
681,0.11512168690821
682,0.837124160107217
683,0.500752203682684
684,0.694235599682982
685,0.39999521864643
686,0.227501589609027
687,0.307043269654853
688,0.773554242634453
689,0.773554242634453
690,0.500752203682684
691,0.601448134804892
692,0.500752203682684
693,0.227501589609027
694,0.307043269654853
695,0.39999521864643
696,0.11512168690821
697,0.307043269654853
698,0.39999521864643
699,0.885489903225891
700,0.500752203682684
701,0.885489903225891
702,0.307043269654853
703,0.773554242634453
704,0.601448134804892
705,0.601448134804892
706,0.307043269654853
707,0.163697993458869
708,0.885489903225891
709,0.307043269654853
710,0.601448134804892
711,0.227501589609027
712,0.307043269654853
713,0.39999521864643
714,0.885489903225891
715,0.227501589609027
716,0.694235599682982
717,0.885489903225891
718,0.773554242634453
719,0.11512168690821
720,0.227501589609027
721,0.773554242634453
722,0.773554242634453
723,0.837124160107217
724,0.307043269654853
725,0.39999521864643
726,0.163697993458869
727,0.885489903225891
728,0.837124160107217
729,0.694235599682982
730,0.307043269654853
731,0.601448134804892
732,0.885489903225891
733,0.837124160107217
734,0.885489903225891
735,0.837124160107217
736,0.11512168690821
737,0.694235599682982
738,0.39999521864643
739,0.500752203682684
740,0.837124160107217
741,0.773554242634453
742,0.694235599682982
743,0.694235599682982
744,0.694235599682982
745,0.227501589609027
746,0.694235599682982
747,0.885489903225891
748,0.227501589609027
749,0.601448134804892
750,0.885489903225891
751,0.837124160107217
752,0.773554242634453
753,0.837124160107217
754,0.885489903225891
755,0.885489903225891
756,0.773554242634453
757,0.227501589609027
758,0.885489903225891
759,0.163697993458869
760,0.39999521864643
761,0.694235599682982
762,0.227501589609027
763,0.500752203682684
764,0.500752203682684
765,0.39999521864643
766,0.163697993458869
767,0.11512168690821
768,0.773554242634453
769,0.307043269654853
770,0.11512168690821
771,0.694235599682982
772,0.773554242634453
773,0.307043269654853
774,0.885489903225891
775,0.307043269654853
776,0.885489903225891
777,0.885489903225891
778,0.163697993458869
779,0.11512168690821
780,0.163697993458869
781,0.837124160107217
782,0.601448134804892
783,0.163697993458869
784,0.773554242634453
785,0.307043269654853
786,0.163697993458869
787,0.11512168690821
788,0.307043269654853
789,0.837124160107217
790,0.307043269654853
791,0.307043269654853
792,0.773554242634453
793,0.601448134804892
794,0.39999521864643
795,0.11512168690821
796,0.163697993458869
797,0.39999521864643
798,0.601448134804892
799,0.227501589609027
800,0.39999521864643
801,0.601448134804892
802,0.601448134804892
803,0.227501589609027
804,0.227501589609027
805,0.39999521864643
806,0.837124160107217
807,0.163697993458869
808,0.39999521864643
809,0.39999521864643
810,0.773554242634453
811,0.885489903225891
812,0.601448134804892
813,0.500752203682684
814,0.500752203682684
815,0.163697993458869
816,0.837124160107217
817,0.885489903225891
818,0.601448134804892
819,0.11512168690821
820,0.39999521864643
821,0.163697993458869
822,0.11512168690821
823,0.11512168690821
824,0.837124160107217
825,0.39999521864643
826,0.500752203682684
827,0.500752203682684
828,0.307043269654853
829,0.601448134804892
830,0.773554242634453
831,0.837124160107217
832,0.39999521864643
833,0.885489903225891
834,0.885489903225891
835,0.837124160107217
836,0.11512168690821
837,0.601448134804892
838,0.773554242634453
839,0.227501589609027
840,0.601448134804892
841,0.694235599682982
842,0.227501589609027
843,0.307043269654853
844,0.39999521864643
845,0.39999521864643
846,0.837124160107217
847,0.500752203682684
848,0.163697993458869
849,0.837124160107217
850,0.11512168690821
851,0.837124160107217
852,0.885489903225891
853,0.11512168690821
854,0.39999521864643
855,0.837124160107217
856,0.39999521864643
857,0.601448134804892
858,0.39999521864643
859,0.11512168690821
860,0.837124160107217
861,0.885489903225891
862,0.837124160107217
863,0.694235599682982
864,0.837124160107217
865,0.307043269654853
866,0.500752203682684
867,0.307043269654853
868,0.307043269654853
869,0.11512168690821
870,0.163697993458869
871,0.39999521864643
872,0.500752203682684
873,0.307043269654853
874,0.163697993458869
875,0.837124160107217
876,0.163697993458869
877,0.11512168690821
878,0.11512168690821
879,0.773554242634453
880,0.694235599682982
881,0.500752203682684
882,0.307043269654853
883,0.307043269654853
884,0.307043269654853
885,0.11512168690821
886,0.694235599682982
887,0.163697993458869
888,0.694235599682982
889,0.163697993458869
890,0.39999521864643
891,0.163697993458869
892,0.163697993458869
893,0.601448134804892
894,0.307043269654853
895,0.773554242634453
896,0.307043269654853
897,0.307043269654853
898,0.885489903225891
899,0.837124160107217
900,0.837124160107217
901,0.163697993458869
902,0.163697993458869
903,0.694235599682982
904,0.11512168690821
905,0.885489903225891
906,0.694235599682982
907,0.773554242634453
908,0.227501589609027
909,0.500752203682684
910,0.163697993458869
911,0.500752203682684
912,0.11512168690821
913,0.39999521864643
914,0.227501589609027
915,0.694235599682982
916,0.307043269654853
917,0.227501589609027
918,0.601448134804892
919,0.227501589609027
920,0.773554242634453
921,0.773554242634453
922,0.227501589609027
923,0.773554242634453
924,0.837124160107217
925,0.39999521864643
926,0.39999521864643
927,0.601448134804892
928,0.500752203682684
929,0.601448134804892
930,0.39999521864643
931,0.227501589609027
932,0.11512168690821
933,0.227501589609027
934,0.163697993458869
935,0.694235599682982
936,0.885489903225891
937,0.39999521864643
938,0.773554242634453
939,0.307043269654853
940,0.694235599682982
941,0.163697993458869
942,0.39999521864643
943,0.39999521864643
944,0.885489903225891
945,0.694235599682982
946,0.500752203682684
947,0.500752203682684
948,0.307043269654853
949,0.11512168690821
950,0.307043269654853
951,0.885489903225891
952,0.227501589609027
953,0.773554242634453
954,0.837124160107217
955,0.163697993458869
956,0.601448134804892
957,0.773554242634453
958,0.694235599682982
959,0.227501589609027
960,0.307043269654853
961,0.307043269654853
962,0.163697993458869
963,0.500752203682684
964,0.227501589609027
965,0.227501589609027
966,0.11512168690821
967,0.227501589609027
968,0.39999521864643
969,0.500752203682684
970,0.307043269654853
971,0.885489903225891
972,0.885489903225891
973,0.601448134804892
974,0.500752203682684
975,0.837124160107217
976,0.307043269654853
977,0.837124160107217
978,0.885489903225891
979,0.885489903225891
980,0.601448134804892
981,0.307043269654853
982,0.307043269654853
983,0.163697993458869
984,0.500752203682684
985,0.39999521864643
986,0.885489903225891
987,0.163697993458869
988,0.837124160107217
989,0.11512168690821
990,0.39999521864643
991,0.227501589609027
992,0.601448134804892
993,0.307043269654853
994,0.11512168690821
995,0.694235599682982
996,0.694235599682982
997,0.885489903225891
998,0.837124160107217
999,0.500752203682684
1000,0.837124160107217
1001,0.307043269654853
1002,0.11512168690821
1003,0.500752203682684
1004,0.163697993458869
1005,0.837124160107217
1006,0.163697993458869
1007,0.11512168690821
1008,0.163697993458869
1009,0.694235599682982
1010,0.837124160107217
1011,0.885489903225891
1012,0.39999521864643
1013,0.307043269654853
1014,0.307043269654853
1015,0.39999521864643
1016,0.39999521864643
1017,0.885489903225891
1018,0.307043269654853
1019,0.500752203682684
1020,0.773554242634453
1021,0.885489903225891
1022,0.773554242634453
1023,0.601448134804892
1024,0.885489903225891
1025,0.163697993458869
1026,0.227501589609027
1027,0.885489903225891
1028,0.227501589609027
1029,0.601448134804892
1030,0.837124160107217
1031,0.601448134804892
1032,0.163697993458869
1033,0.601448134804892
1034,0.885489903225891
1035,0.885489903225891
1036,0.11512168690821
1037,0.500752203682684
1038,0.694235599682982
1039,0.694235599682982
1040,0.11512168690821
1041,0.885489903225891
1042,0.885489903225891
1043,0.307043269654853
1044,0.500752203682684
1045,0.601448134804892
1046,0.39999521864643
1047,0.500752203682684
1048,0.885489903225891
1049,0.39999521864643
1050,0.307043269654853
1051,0.11512168690821
1052,0.500752203682684
1053,0.885489903225891
1054,0.39999521864643
1055,0.163697993458869
1056,0.885489903225891
1057,0.307043269654853
1058,0.500752203682684
1059,0.694235599682982
1060,0.601448134804892
1061,0.837124160107217
1062,0.601448134804892
1063,0.885489903225891
1064,0.227501589609027
1065,0.885489903225891
1066,0.227501589609027
1067,0.227501589609027
1068,0.39999521864643
1069,0.500752203682684
1070,0.39999521864643
1071,0.307043269654853
1072,0.885489903225891
1073,0.601448134804892
1074,0.837124160107217
1075,0.11512168690821
1076,0.163697993458869
1077,0.11512168690821
1078,0.163697993458869
1079,0.227501589609027
1080,0.773554242634453
1081,0.694235599682982
1082,0.773554242634453
1083,0.885489903225891
1084,0.885489903225891
1085,0.227501589609027
1086,0.39999521864643
1087,0.163697993458869
1088,0.601448134804892
1089,0.837124160107217
1090,0.39999521864643
1091,0.773554242634453
1092,0.694235599682982
1093,0.837124160107217
1094,0.307043269654853
1095,0.885489903225891
1096,0.601448134804892
1097,0.227501589609027
1098,0.163697993458869
1099,0.837124160107217
1100,0.307043269654853
1101,0.773554242634453
1102,0.500752203682684
1103,0.694235599682982
1104,0.39999521864643
1105,0.500752203682684
1106,0.500752203682684
1107,0.601448134804892
1108,0.11512168690821
1109,0.500752203682684
1110,0.11512168690821
1111,0.227501589609027
1112,0.307043269654853
1113,0.773554242634453
1114,0.773554242634453
1115,0.39999521864643
1116,0.694235599682982
1117,0.694235599682982
1118,0.307043269654853
1119,0.163697993458869
1120,0.694235599682982
1121,0.601448134804892
1122,0.885489903225891
1123,0.773554242634453
1124,0.694235599682982
1125,0.163697993458869
1126,0.601448134804892
1127,0.39999521864643
1128,0.163697993458869
1129,0.601448134804892
1130,0.885489903225891
1131,0.11512168690821
1132,0.11512168690821
1133,0.227501589609027
1134,0.837124160107217
1135,0.500752203682684
1136,0.39999521864643
1137,0.307043269654853
1138,0.39999521864643
1139,0.601448134804892
1140,0.837124160107217
1141,0.694235599682982
1142,0.227501589609027
1143,0.885489903225891
1144,0.601448134804892
1145,0.11512168690821
1146,0.694235599682982
1147,0.39999521864643
1148,0.837124160107217
1149,0.227501589609027
1150,0.500752203682684
1151,0.694235599682982
1152,0.39999521864643
1153,0.307043269654853
1154,0.837124160107217
1155,0.694235599682982
1156,0.163697993458869
1157,0.11512168690821
1158,0.39999521864643
1159,0.163697993458869
1160,0.773554242634453
1161,0.500752203682684
1162,0.694235599682982
1163,0.601448134804892
1164,0.11512168690821
1165,0.500752203682684
1166,0.601448134804892
1167,0.773554242634453
1168,0.307043269654853
1169,0.500752203682684
1170,0.500752203682684
1171,0.39999521864643
1172,0.11512168690821
1173,0.500752203682684
1174,0.11512168690821
1175,0.773554242634453
1176,0.837124160107217
1177,0.773554242634453
1178,0.307043269654853
1179,0.163697993458869
1180,0.500752203682684
1181,0.694235599682982
1182,0.227501589609027
1183,0.694235599682982
1184,0.307043269654853
1185,0.500752203682684
1186,0.11512168690821
1187,0.500752203682684
1188,0.601448134804892
1189,0.694235599682982
1190,0.837124160107217
1191,0.773554242634453
1192,0.307043269654853
1193,0.163697993458869
1194,0.307043269654853
1195,0.163697993458869
1196,0.227501589609027
1197,0.39999521864643
1198,0.227501589609027
1199,0.694235599682982
1200,0.11512168690821
1201,0.885489903225891
1202,0.307043269654853
1203,0.227501589609027
1204,0.11512168690821
1205,0.601448134804892
1206,0.39999521864643
1207,0.837124160107217
1208,0.837124160107217
1209,0.601448134804892
1210,0.885489903225891
1211,0.39999521864643
1212,0.500752203682684
1213,0.39999521864643
1214,0.227501589609027
1215,0.11512168690821
1216,0.837124160107217
1217,0.885489903225891
1218,0.694235599682982
1219,0.837124160107217
1220,0.837124160107217
1221,0.837124160107217
1222,0.500752203682684
1223,0.163697993458869
1224,0.601448134804892
1225,0.694235599682982
1226,0.500752203682684
1227,0.11512168690821
1228,0.307043269654853
1229,0.11512168690821
1230,0.307043269654853
1231,0.500752203682684
1232,0.39999521864643
1233,0.39999521864643
1234,0.163697993458869
1235,0.39999521864643
1236,0.307043269654853
1237,0.227501589609027
1238,0.773554242634453
1239,0.39999521864643
1240,0.773554242634453
1241,0.837124160107217
1242,0.39999521864643
1243,0.39999521864643
1244,0.601448134804892
1245,0.11512168690821
1246,0.227501589609027
1247,0.163697993458869
1248,0.307043269654853
1249,0.163697993458869
1250,0.163697993458869
1251,0.163697993458869
1252,0.39999521864643
1253,0.694235599682982
1254,0.837124160107217
1255,0.773554242634453
1256,0.227501589609027
1257,0.773554242634453
1258,0.500752203682684
1259,0.885489903225891
1260,0.11512168690821
1261,0.694235599682982
1262,0.601448134804892
1263,0.694235599682982
1264,0.163697993458869
1265,0.227501589609027
1266,0.500752203682684
1267,0.694235599682982
1268,0.500752203682684
1269,0.39999521864643
1270,0.307043269654853
1271,0.307043269654853
1272,0.500752203682684
1273,0.773554242634453
1274,0.885489903225891
1275,0.885489903225891
1276,0.307043269654853
1277,0.163697993458869
1278,0.773554242634453
1279,0.39999521864643
1280,0.163697993458869
1281,0.694235599682982
1282,0.694235599682982
1283,0.837124160107217
1284,0.694235599682982
1285,0.307043269654853
1286,0.601448134804892
1287,0.694235599682982
1288,0.11512168690821
1289,0.11512168690821
1290,0.885489903225891
1291,0.307043269654853
1292,0.885489903225891
1293,0.885489903225891
1294,0.837124160107217
1295,0.11512168690821
1296,0.500752203682684
1297,0.163697993458869
1298,0.163697993458869
1299,0.163697993458869
1300,0.837124160107217
1301,0.227501589609027
1302,0.307043269654853
1303,0.773554242634453
1304,0.500752203682684
1305,0.885489903225891
1306,0.837124160107217
1307,0.227501589609027
1308,0.837124160107217
1309,0.11512168690821
1310,0.11512168690821
1311,0.163697993458869
1312,0.601448134804892
1313,0.837124160107217
1314,0.601448134804892
1315,0.773554242634453
1316,0.500752203682684
1317,0.837124160107217
1318,0.500752203682684
1319,0.39999521864643
1320,0.773554242634453
1321,0.39999521864643
1322,0.307043269654853
1323,0.163697993458869
1324,0.39999521864643
1325,0.773554242634453
1326,0.773554242634453
1327,0.11512168690821
1328,0.307043269654853
1329,0.837124160107217
1330,0.885489903225891
1331,0.227501589609027
1332,0.163697993458869
1333,0.601448134804892
1334,0.885489903225891
1335,0.227501589609027
1336,0.837124160107217
1337,0.163697993458869
1338,0.773554242634453
1339,0.773554242634453
1340,0.11512168690821
1341,0.39999521864643
1342,0.694235599682982
1343,0.885489903225891
1344,0.500752203682684
1345,0.773554242634453
1346,0.885489903225891
1347,0.307043269654853
1348,0.500752203682684
1349,0.307043269654853
1350,0.227501589609027
1351,0.163697993458869
1352,0.885489903225891
1353,0.601448134804892
1354,0.39999521864643
1355,0.773554242634453
1356,0.163697993458869
1357,0.39999521864643
1358,0.11512168690821
1359,0.885489903225891
1360,0.227501589609027
1361,0.885489903225891
1362,0.773554242634453
